"","X","firstname","sex","race","call"
"3161",3161,"Ebony","female","black",0
"3162",3162,"Ebony","female","black",0
"3163",3163,"Emily","female","white",0
"3164",3164,"Greg","male","white",0
"3165",3165,"Hakim","male","black",0
"3166",3166,"Jill","female","white",0
"3167",3167,"Kareem","male","black",0
"3168",3168,"Keisha","female","black",0
"3169",3169,"Lakisha","female","black",1
"3170",3170,"Laurie","female","white",0
"3171",3171,"Laurie","female","white",0
"3172",3172,"Matthew","male","white",1
"3173",3173,"Meredith","female","white",1
"3174",3174,"Neil","male","white",0
"3175",3175,"Rasheed","male","black",0
"3176",3176,"Sarah","female","white",0
"3177",3177,"Tanisha","female","black",0
"3178",3178,"Tyrone","male","black",0
"3179",3179,"Ebony","female","black",1
"3180",3180,"Jill","female","white",0
"3181",3181,"Matthew","male","white",0
"3182",3182,"Tremayne","male","black",0
"3183",3183,"Carrie","female","white",0
"3184",3184,"Ebony","female","black",0
"3185",3185,"Jill","female","white",0
"3186",3186,"Tamika","female","black",0
"3187",3187,"Brad","male","white",0
"3188",3188,"Brad","male","white",0
"3189",3189,"Geoffrey","male","white",0
"3190",3190,"Kareem","male","black",0
"3191",3191,"Keisha","female","black",0
"3192",3192,"Keisha","female","black",0
"3193",3193,"Kenya","female","black",0
"3194",3194,"Kristen","female","white",0
"3195",3195,"Lakisha","female","black",0
"3196",3196,"Lakisha","female","black",0
"3197",3197,"Laurie","female","white",0
"3198",3198,"Leroy","male","black",1
"3199",3199,"Meredith","female","white",0
"3200",3200,"Neil","male","white",0
"3201",3201,"Neil","male","white",0
"3202",3202,"Rasheed","male","black",0
"3203",3203,"Rasheed","male","black",0
"3204",3204,"Rasheed","male","black",0
"3205",3205,"Sarah","female","white",0
"3206",3206,"Todd","male","white",0
"3207",3207,"Aisha","female","black",0
"3208",3208,"Allison","female","white",0
"3209",3209,"Anne","female","white",0
"3210",3210,"Brad","male","white",0
"3211",3211,"Carrie","female","white",0
"3212",3212,"Kareem","male","black",0
"3213",3213,"Keisha","female","black",0
"3214",3214,"Kenya","female","black",0
"3215",3215,"Kristen","female","white",0
"3216",3216,"Lakisha","female","black",0
"3217",3217,"Latoya","female","black",0
"3218",3218,"Matthew","male","white",0
"3219",3219,"Meredith","female","white",0
"3220",3220,"Neil","male","white",0
"3221",3221,"Tremayne","male","black",0
"3222",3222,"Tyrone","male","black",0
"3223",3223,"Brendan","male","white",0
"3224",3224,"Carrie","female","white",0
"3225",3225,"Geoffrey","male","white",0
"3226",3226,"Jamal","male","black",0
"3227",3227,"Jill","female","white",0
"3228",3228,"Kareem","male","black",0
"3229",3229,"Kristen","female","white",0
"3230",3230,"Latoya","female","black",0
"3231",3231,"Latoya","female","black",0
"3232",3232,"Leroy","male","black",0
"3233",3233,"Matthew","male","white",0
"3234",3234,"Tanisha","female","black",0
"3235",3235,"Brendan","male","white",0
"3236",3236,"Greg","male","white",0
"3237",3237,"Kareem","male","black",0
"3238",3238,"Kenya","female","black",0
"3239",3239,"Latonya","female","black",0
"3240",3240,"Laurie","female","white",0
"3241",3241,"Meredith","female","white",0
"3242",3242,"Tremayne","male","black",0
"3243",3243,"Emily","female","white",0
"3244",3244,"Hakim","male","black",0
"3245",3245,"Latoya","female","black",0
"3246",3246,"Todd","male","white",0
"3247",3247,"Aisha","female","black",0
"3248",3248,"Ebony","female","black",1
"3249",3249,"Geoffrey","male","white",1
"3250",3250,"Jamal","male","black",0
"3251",3251,"Jermaine","male","black",0
"3252",3252,"Lakisha","female","black",0
"3253",3253,"Meredith","female","white",0
"3254",3254,"Meredith","female","white",0
"3255",3255,"Neil","male","white",0
"3256",3256,"Sarah","female","white",0
"3257",3257,"Sarah","female","white",1
"3258",3258,"Tyrone","male","black",1
"3259",3259,"Jermaine","male","black",0
"3260",3260,"Jill","female","white",0
"3261",3261,"Kristen","female","white",1
"3262",3262,"Leroy","male","black",0
"3263",3263,"Allison","female","white",0
"3264",3264,"Latonya","female","black",0
"3265",3265,"Aisha","female","black",0
"3266",3266,"Allison","female","white",0
"3267",3267,"Brett","male","white",0
"3268",3268,"Carrie","female","white",0
"3269",3269,"Kenya","female","black",0
"3270",3270,"Latoya","female","black",0
"3271",3271,"Aisha","female","black",0
"3272",3272,"Anne","female","white",0
"3273",3273,"Jill","female","white",0
"3274",3274,"Tanisha","female","black",0
"3275",3275,"Brad","male","white",1
"3276",3276,"Emily","female","white",1
"3277",3277,"Jermaine","male","black",1
"3278",3278,"Lakisha","female","black",1
"3279",3279,"Allison","female","white",0
"3280",3280,"Leroy","male","black",1
"3281",3281,"Allison","female","white",0
"3282",3282,"Carrie","female","white",0
"3283",3283,"Jay","male","white",0
"3284",3284,"Keisha","female","black",0
"3285",3285,"Lakisha","female","black",0
"3286",3286,"Latonya","female","black",0
"3287",3287,"Meredith","female","white",0
"3288",3288,"Tyrone","male","black",0
"3289",3289,"Anne","female","white",0
"3290",3290,"Keisha","female","black",0
"3291",3291,"Meredith","female","white",0
"3292",3292,"Tanisha","female","black",0
"3293",3293,"Anne","female","white",0
"3294",3294,"Darnell","male","black",0
"3295",3295,"Ebony","female","black",0
"3296",3296,"Emily","female","white",0
"3297",3297,"Sarah","female","white",0
"3298",3298,"Tanisha","female","black",0
"3299",3299,"Allison","female","white",0
"3300",3300,"Emily","female","white",1
"3301",3301,"Latonya","female","black",1
"3302",3302,"Latoya","female","black",0
"3303",3303,"Allison","female","white",0
"3304",3304,"Anne","female","white",0
"3305",3305,"Jamal","male","black",0
"3306",3306,"Jermaine","male","black",0
"3307",3307,"Emily","female","white",0
"3308",3308,"Lakisha","female","black",0
"3309",3309,"Latoya","female","black",0
"3310",3310,"Meredith","female","white",0
"3311",3311,"Allison","female","white",1
"3312",3312,"Brett","male","white",0
"3313",3313,"Kenya","female","black",0
"3314",3314,"Latoya","female","black",0
"3315",3315,"Leroy","male","black",0
"3316",3316,"Todd","male","white",0
"3317",3317,"Anne","female","white",0
"3318",3318,"Anne","female","white",0
"3319",3319,"Ebony","female","black",0
"3320",3320,"Tanisha","female","black",0
"3321",3321,"Aisha","female","black",0
"3322",3322,"Brendan","male","white",0
"3323",3323,"Brett","male","white",0
"3324",3324,"Carrie","female","white",0
"3325",3325,"Darnell","male","black",0
"3326",3326,"Ebony","female","black",0
"3327",3327,"Ebony","female","black",0
"3328",3328,"Kristen","female","white",0
"3329",3329,"Aisha","female","black",0
"3330",3330,"Greg","male","white",0
"3331",3331,"Jill","female","white",0
"3332",3332,"Kenya","female","black",0
"3333",3333,"Meredith","female","white",0
"3334",3334,"Tanisha","female","black",0
"3335",3335,"Jamal","male","black",0
"3336",3336,"Neil","male","white",0
"3337",3337,"Brendan","male","white",0
"3338",3338,"Jamal","male","black",0
"3339",3339,"Todd","male","white",0
"3340",3340,"Tyrone","male","black",0
"3341",3341,"Todd","male","white",1
"3342",3342,"Tyrone","male","black",1
"3343",3343,"Emily","female","white",0
"3344",3344,"Emily","female","white",0
"3345",3345,"Jermaine","male","black",0
"3346",3346,"Kenya","female","black",0
"3347",3347,"Lakisha","female","black",0
"3348",3348,"Leroy","male","black",0
"3349",3349,"Meredith","female","white",1
"3350",3350,"Sarah","female","white",0
"3351",3351,"Ebony","female","black",0
"3352",3352,"Emily","female","white",0
"3353",3353,"Jill","female","white",0
"3354",3354,"Jill","female","white",0
"3355",3355,"Keisha","female","black",0
"3356",3356,"Keisha","female","black",0
"3357",3357,"Latoya","female","black",0
"3358",3358,"Meredith","female","white",0
"3359",3359,"Aisha","female","black",1
"3360",3360,"Darnell","male","black",1
"3361",3361,"Ebony","female","black",0
"3362",3362,"Jay","male","white",0
"3363",3363,"Jill","female","white",0
"3364",3364,"Keisha","female","black",0
"3365",3365,"Meredith","female","white",1
"3366",3366,"Meredith","female","white",0
"3367",3367,"Aisha","female","black",0
"3368",3368,"Carrie","female","white",0
"3369",3369,"Meredith","female","white",0
"3370",3370,"Tanisha","female","black",0
"3371",3371,"Brad","male","white",1
"3372",3372,"Ebony","female","black",0
"3373",3373,"Emily","female","white",0
"3374",3374,"Kristen","female","white",0
"3375",3375,"Rasheed","male","black",0
"3376",3376,"Tamika","female","black",0
"3377",3377,"Jill","female","white",0
"3378",3378,"Tremayne","male","black",0
"3379",3379,"Sarah","female","white",0
"3380",3380,"Tamika","female","black",0
"3381",3381,"Allison","female","white",0
"3382",3382,"Anne","female","white",1
"3383",3383,"Carrie","female","white",0
"3384",3384,"Ebony","female","black",1
"3385",3385,"Latonya","female","black",0
"3386",3386,"Leroy","male","black",1
"3387",3387,"Anne","female","white",0
"3388",3388,"Jamal","male","black",0
"3389",3389,"Latoya","female","black",0
"3390",3390,"Laurie","female","white",0
"3391",3391,"Sarah","female","white",0
"3392",3392,"Tanisha","female","black",0
"3393",3393,"Allison","female","white",0
"3394",3394,"Keisha","female","black",0
"3395",3395,"Lakisha","female","black",0
"3396",3396,"Latoya","female","black",1
"3397",3397,"Laurie","female","white",1
"3398",3398,"Meredith","female","white",0
"3399",3399,"Aisha","female","black",0
"3400",3400,"Allison","female","white",0
"3401",3401,"Emily","female","white",0
"3402",3402,"Latoya","female","black",0
"3403",3403,"Laurie","female","white",0
"3404",3404,"Tamika","female","black",0
"3405",3405,"Anne","female","white",0
"3406",3406,"Brett","male","white",0
"3407",3407,"Jermaine","male","black",0
"3408",3408,"Latonya","female","black",0
"3409",3409,"Allison","female","white",0
"3410",3410,"Keisha","female","black",0
"3411",3411,"Laurie","female","white",0
"3412",3412,"Leroy","male","black",0
"3413",3413,"Tanisha","female","black",0
"3414",3414,"Todd","male","white",0
"3415",3415,"Carrie","female","white",0
"3416",3416,"Hakim","male","black",0
"3417",3417,"Aisha","female","black",0
"3418",3418,"Allison","female","white",0
"3419",3419,"Jill","female","white",0
"3420",3420,"Latonya","female","black",0
"3421",3421,"Darnell","male","black",0
"3422",3422,"Emily","female","white",0
"3423",3423,"Kristen","female","white",0
"3424",3424,"Latonya","female","black",0
"3425",3425,"Laurie","female","white",0
"3426",3426,"Tamika","female","black",0
"3427",3427,"Aisha","female","black",0
"3428",3428,"Allison","female","white",0
"3429",3429,"Carrie","female","white",0
"3430",3430,"Tamika","female","black",0
"3431",3431,"Ebony","female","black",0
"3432",3432,"Meredith","female","white",0
"3433",3433,"Neil","male","white",0
"3434",3434,"Tremayne","male","black",0
"3435",3435,"Aisha","female","black",0
"3436",3436,"Allison","female","white",0
"3437",3437,"Ebony","female","black",0
"3438",3438,"Hakim","male","black",0
"3439",3439,"Jay","male","white",1
"3440",3440,"Jill","female","white",0
"3441",3441,"Lakisha","female","black",0
"3442",3442,"Neil","male","white",0
"3443",3443,"Allison","female","white",0
"3444",3444,"Brendan","male","white",0
"3445",3445,"Darnell","male","black",0
"3446",3446,"Ebony","female","black",0
"3447",3447,"Geoffrey","male","white",0
"3448",3448,"Geoffrey","male","white",0
"3449",3449,"Geoffrey","male","white",0
"3450",3450,"Greg","male","white",0
"3451",3451,"Jay","male","white",0
"3452",3452,"Jermaine","male","black",0
"3453",3453,"Lakisha","female","black",0
"3454",3454,"Latonya","female","black",0
"3455",3455,"Matthew","male","white",0
"3456",3456,"Neil","male","white",0
"3457",3457,"Rasheed","male","black",0
"3458",3458,"Rasheed","male","black",0
"3459",3459,"Rasheed","male","black",0
"3460",3460,"Sarah","female","white",0
"3461",3461,"Sarah","female","white",0
"3462",3462,"Sarah","female","white",0
"3463",3463,"Tamika","female","black",0
"3464",3464,"Tanisha","female","black",0
"3465",3465,"Tremayne","male","black",0
"3466",3466,"Tremayne","male","black",0
"3467",3467,"Brendan","male","white",0
"3468",3468,"Brendan","male","white",0
"3469",3469,"Greg","male","white",0
"3470",3470,"Jamal","male","black",0
"3471",3471,"Jermaine","male","black",0
"3472",3472,"Kareem","male","black",0
"3473",3473,"Keisha","female","black",0
"3474",3474,"Laurie","female","white",0
"3475",3475,"Laurie","female","white",0
"3476",3476,"Leroy","male","black",0
"3477",3477,"Leroy","male","black",0
"3478",3478,"Neil","male","white",0
"3479",3479,"Sarah","female","white",0
"3480",3480,"Tamika","female","black",0
"3481",3481,"Tanisha","female","black",0
"3482",3482,"Todd","male","white",0
"3483",3483,"Ebony","female","black",0
"3484",3484,"Greg","male","white",0
"3485",3485,"Greg","male","white",1
"3486",3486,"Hakim","male","black",0
"3487",3487,"Hakim","male","black",0
"3488",3488,"Kareem","male","black",0
"3489",3489,"Kareem","male","black",0
"3490",3490,"Kenya","female","black",0
"3491",3491,"Kristen","female","white",0
"3492",3492,"Kristen","female","white",1
"3493",3493,"Lakisha","female","black",0
"3494",3494,"Latoya","female","black",0
"3495",3495,"Laurie","female","white",0
"3496",3496,"Meredith","female","white",0
"3497",3497,"Neil","male","white",0
"3498",3498,"Neil","male","white",0
"3499",3499,"Tamika","female","black",0
"3500",3500,"Todd","male","white",0
"3501",3501,"Todd","male","white",0
"3502",3502,"Tyrone","male","black",0
"3503",3503,"Jamal","male","black",0
"3504",3504,"Kareem","male","black",0
"3505",3505,"Laurie","female","white",0
"3506",3506,"Todd","male","white",0
"3507",3507,"Aisha","female","black",0
"3508",3508,"Anne","female","white",0
"3509",3509,"Brendan","male","white",0
"3510",3510,"Brett","male","white",0
"3511",3511,"Emily","female","white",0
"3512",3512,"Greg","male","white",0
"3513",3513,"Jamal","male","black",0
"3514",3514,"Jermaine","male","black",0
"3515",3515,"Latonya","female","black",0
"3516",3516,"Latonya","female","black",0
"3517",3517,"Leroy","male","black",0
"3518",3518,"Meredith","female","white",0
"3519",3519,"Rasheed","male","black",0
"3520",3520,"Rasheed","male","black",0
"3521",3521,"Sarah","female","white",0
"3522",3522,"Todd","male","white",0
"3523",3523,"Brad","male","white",0
"3524",3524,"Ebony","female","black",0
"3525",3525,"Greg","male","white",0
"3526",3526,"Hakim","male","black",0
"3527",3527,"Emily","female","white",0
"3528",3528,"Kenya","female","black",0
"3529",3529,"Sarah","female","white",0
"3530",3530,"Tamika","female","black",0
"3531",3531,"Brad","male","white",0
"3532",3532,"Carrie","female","white",0
"3533",3533,"Ebony","female","black",0
"3534",3534,"Geoffrey","male","white",0
"3535",3535,"Geoffrey","male","white",0
"3536",3536,"Jamal","male","black",0
"3537",3537,"Kareem","male","black",0
"3538",3538,"Kristen","female","white",0
"3539",3539,"Lakisha","female","black",0
"3540",3540,"Leroy","male","black",0
"3541",3541,"Neil","male","white",0
"3542",3542,"Tamika","female","black",0
"3543",3543,"Aisha","female","black",0
"3544",3544,"Allison","female","white",0
"3545",3545,"Anne","female","white",0
"3546",3546,"Anne","female","white",0
"3547",3547,"Brad","male","white",0
"3548",3548,"Brendan","male","white",0
"3549",3549,"Brett","male","white",0
"3550",3550,"Jermaine","male","black",0
"3551",3551,"Lakisha","female","black",0
"3552",3552,"Latonya","female","black",0
"3553",3553,"Latonya","female","black",0
"3554",3554,"Laurie","female","white",0
"3555",3555,"Leroy","male","black",0
"3556",3556,"Meredith","female","white",0
"3557",3557,"Rasheed","male","black",0
"3558",3558,"Tremayne","male","black",0
"3559",3559,"Allison","female","white",0
"3560",3560,"Anne","female","white",0
"3561",3561,"Geoffrey","male","white",0
"3562",3562,"Jamal","male","black",0
"3563",3563,"Kareem","male","black",0
"3564",3564,"Kristen","female","white",0
"3565",3565,"Tamika","female","black",0
"3566",3566,"Tanisha","female","black",0
"3567",3567,"Anne","female","white",0
